node_id,node_name,alias,node_iri,ds_id,ds_name,node_attributes
272,place,birth___place,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/place,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
274,activePlaces,activePlaces,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/activePlaces,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
276,time,birth___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/time,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
278,time,death___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/time_id2,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
281,death,death,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/death,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
284,birth,birth,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/11/birth,11,tate_artists_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
352,time,death___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/time_id2,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
355,activePlaces,activePlaces,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/activePlaces,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
358,death,death,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/death,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
361,place,birth___place,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/place,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
363,place,death___place,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/place_id2,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
365,tate_artists_5,tate_artists_5,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/tate_artists_5,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
368,time,birth___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/time,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
371,movements,movements,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/movements,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
375,birth,birth,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/birth,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
377,era,movements___era,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/12/era,12,tate_artists_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
602,place,birth___place,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/place,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
604,era,movements___era,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/era,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
605,birth,birth,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/birth,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
607,death,death,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/death,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
609,place,death___place,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/place_id2,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
611,tate_artists_6,tate_artists_6,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/tate_artists_6,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
613,time,death___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/time_id2,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
614,time,birth___time,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/time,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
617,movements,movements,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/movements,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
618,activePlaces,activePlaces,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/13/activePlaces,13,tate_artists_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
633,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/14/images,14,cmoa_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
635,cmoa_1,cmoa_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/14/cmoa_1,14,cmoa_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
636,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/14/creator,14,cmoa_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/15/images,15,cmoa_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
10,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/15/creator,15,cmoa_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
15,cmoa_2,cmoa_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/15/cmoa_2,15,cmoa_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
145,cmoa_3,cmoa_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/16/cmoa_3,16,cmoa_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
146,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/16/creator,16,cmoa_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
147,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/16/images,16,cmoa_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
218,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/17/images,17,cmoa_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
220,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/17/creator,17,cmoa_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
222,cmoa_4,cmoa_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/17/cmoa_4,17,cmoa_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
246,cmoa_5,cmoa_5,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/18/cmoa_5,18,cmoa_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
247,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/18/images,18,cmoa_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
248,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/18/creator,18,cmoa_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
275,cmoa_6,cmoa_6,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/19/cmoa_6,19,cmoa_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
279,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/19/creator,19,cmoa_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
282,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/19/images,19,cmoa_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
324,teenie_1,teenie_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/20/teenie_1,20,teenie_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
327,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/20/images,20,teenie_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
329,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/20/creator,20,teenie_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
391,teenie_2,teenie_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/21/teenie_2,21,teenie_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
392,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/21/creator,21,teenie_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
393,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/21/images,21,teenie_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
410,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/22/images,22,teenie_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
413,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/22/creator,22,teenie_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
416,teenie_3,teenie_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/22/teenie_3,22,teenie_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
473,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/23/images,23,teenie_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
476,creator,creator,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/23/creator,23,teenie_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
478,teenie_4,teenie_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/23/teenie_4,23,teenie_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
589,cooperhewitt_o_1,cooperhewitt_o_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/24/cooperhewitt_o_1,24,cooperhewitt_o_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
590,tombstone,tombstone,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/24/tombstone,24,cooperhewitt_o_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
591,colors,colors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/24/colors,24,cooperhewitt_o_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
592,dimensions_raw,dimensions_raw,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/24/dimensions_raw,24,cooperhewitt_o_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
593,participants,participants,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/24/participants,24,cooperhewitt_o_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
624,participants,participants,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/25/participants,25,cooperhewitt_o_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
625,tombstone,tombstone,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/25/tombstone,25,cooperhewitt_o_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
626,colors,colors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/25/colors,25,cooperhewitt_o_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
627,dimensions_raw,dimensions_raw,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/25/dimensions_raw,25,cooperhewitt_o_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
628,cooperhewitt_o_2,cooperhewitt_o_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/25/cooperhewitt_o_2,25,cooperhewitt_o_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
676,colors,colors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/26/colors,26,cooperhewitt_o_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
680,tombstone,tombstone,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/26/tombstone,26,cooperhewitt_o_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
682,participants,participants,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/26/participants,26,cooperhewitt_o_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
685,dimensions_raw,dimensions_raw,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/26/dimensions_raw,26,cooperhewitt_o_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
688,cooperhewitt_o_3,cooperhewitt_o_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/26/cooperhewitt_o_3,26,cooperhewitt_o_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
727,participants,participants,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/27/participants,27,cooperhewitt_o_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
728,cooperhewitt_o_4,cooperhewitt_o_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/27/cooperhewitt_o_4,27,cooperhewitt_o_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
729,dimensions_raw,dimensions_raw,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/27/dimensions_raw,27,cooperhewitt_o_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
730,colors,colors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/27/colors,27,cooperhewitt_o_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
731,tombstone,tombstone,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/27/tombstone,27,cooperhewitt_o_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
777,tombstone,tombstone,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/28/tombstone,28,cooperhewitt_o_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
778,cooperhewitt_o_5,cooperhewitt_o_5,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/28/cooperhewitt_o_5,28,cooperhewitt_o_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
779,colors,colors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/28/colors,28,cooperhewitt_o_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
780,dimensions_raw,dimensions_raw,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/28/dimensions_raw,28,cooperhewitt_o_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
781,participants,participants,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/28/participants,28,cooperhewitt_o_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
903,summary,data___summary,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/summary,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
905,dimensions,data___multimedia___mid___measurements___dimensions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/dimensions_id3,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
906,note,data___note,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/note,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
907,school_or_style,data___school_or_style,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/school_or_style,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
908,agents,data___lifecycle___acquisition___agents,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/agents,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
909,dimensions,data___multimedia___zoom___measurements___dimensions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/dimensions_id6,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
910,original,data___multimedia___original,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/original,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
911,transcription,data___inscription___transcription,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/transcription,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
912,measurements,data___measurements,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/measurements,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
913,date,data___identifier___date,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/date,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
914,measurements,data___multimedia___original___measurements,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/measurements_id4,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
915,techniques,data___techniques,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/techniques,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
916,dimensions,data___multimedia___preview___measurements___dimensions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/dimensions_id5,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
917,component,data___component,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/component,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
918,dimensions,data___multimedia___original___measurements___dimensions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/dimensions_id4,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
919,lifecycle,data___lifecycle,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/lifecycle,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
920,admin,data___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/admin,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
921,categories,data___categories,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/categories,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
922,materials,data___component___materials,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/materials,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
923,inscription,data___inscription,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/29/inscription,29,fitzwilliam_objects_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
